ufs,cidades,unidades_locais,pessoal_ocp_total,pessoal_ocp_assal,pessoal_assal_medio,salarios_outras_rem,salario_medio_mensal_min,salario_medio_mensal,numero_empresas
Minas Gerais,Paraisópolis - MG,448.0,4500.0,3955.0,4121.0,106742.656,1.996464,1992.47113284677,439.0
Minas Gerais,Paraopeba - MG,711.0,8074.0,7252.0,7346.33,202502.355,2.124642,2120.39266283562,696.0
Minas Gerais,Passabém - MG,23.0,234.0,210.0,208.57,4073.129,1.505228,1502.21803415935,23.0
Minas Gerais,Passa Quatro - MG,413.0,3510.0,2967.0,2958.9,73584.163,1.916815,1912.98125342838,397.0
Minas Gerais,Passa Tempo - MG,177.0,1580.0,1378.0,1389.89,37478.375,2.078387,2074.23027942997,166.0
Minas Gerais,Passa-Vinte - MG,43.0,309.0,265.0,256.96,5496.934,1.64885,1645.55213621994,43.0
Minas Gerais,Passos - MG,3648.0,26027.0,21880.0,22299.42,554711.965,1.917344,1913.5094614051,3527.0
Minas Gerais,Patis - MG,41.0,393.0,355.0,386.45,7373.635,1.470667,1467.7259472317,41.0
Minas Gerais,Patos de Minas - MG,6651.0,48358.0,39207.0,40080.26,1216365.806,2.339159,2334.48087566145,6451.0
Minas Gerais,Patrocínio - MG,3286.0,22484.0,18456.0,18902.35,492070.86,2.006494,2002.48141714573,3188.0
Minas Gerais,Patrocínio do Muriaé - MG,115.0,817.0,711.0,751.51,16376.387,1.679614,1676.25457668305,114.0
Minas Gerais,Paula Cândido - MG,109.0,722.0,593.0,579.57,11048.077,1.469288,1466.34932264106,108.0
Minas Gerais,Paulistas - MG,54.0,441.0,388.0,386.73,8285.829,1.651407,1648.10452134166,52.0
Minas Gerais,Pavão - MG,86.0,558.0,472.0,492.92,10786.808,1.686719,1683.34508954488,86.0
Minas Gerais,Peçanha - MG,225.0,1466.0,1228.0,1232.24,24525.824,1.534103,1531.03441387542,220.0
Minas Gerais,Pedra Azul - MG,335.0,2583.0,2270.0,2158.67,48163.107,1.719707,1716.26713884725,315.0
Minas Gerais,Pedra Bonita - MG,79.0,350.0,274.0,394.31,8024.66,1.56861,1565.47269524369,78.0
Minas Gerais,Pedra do Anta - MG,62.0,382.0,317.0,314.78,7075.326,1.732469,1729.0038952724,62.0
Minas Gerais,Pedra do Indaiá - MG,124.0,1234.0,1102.0,1147.3,24665.672,1.657075,1653.7604677202,121.0
Minas Gerais,Pedra Dourada - MG,30.0,310.0,281.0,295.07,6295.678,1.644537,1641.24757880138,30.0
Minas Gerais,Pedralva - MG,250.0,1259.0,942.0,935.67,20724.714,1.70723,1703.81520111874,248.0
Minas Gerais,Pedras de Maria da Cruz - MG,131.0,633.0,519.0,563.91,12158.192,1.661825,1658.50142480456,130.0
Minas Gerais,Pedrinópolis - MG,97.0,612.0,493.0,499.95,12360.417,1.905604,1901.79279466408,97.0
Minas Gerais,Pedro Leopoldo - MG,1739.0,16617.0,14354.0,14543.55,414976.141,2.199271,2194.87275220868,1672.0
Minas Gerais,Pedro Teixeira - MG,19.0,235.0,224.0,222.09,4328.838,1.502341,1499.33602801359,19.0
Minas Gerais,Pequeri - MG,112.0,764.0,642.0,677.81,13107.248,1.490492,1487.51102248985,106.0
Minas Gerais,Pequi - MG,93.0,517.0,428.0,437.62,10020.962,1.764974,1761.4442456223,91.0
Minas Gerais,Perdigão - MG,362.0,2935.0,2511.0,2691.26,58645.085,1.679585,1676.22614857553,358.0
Minas Gerais,Perdizes - MG,365.0,3117.0,2719.0,2744.5,70608.628,1.982991,1979.02456661575,358.0
Minas Gerais,Perdões - MG,707.0,4996.0,4090.0,4120.58,97327.888,1.82056,1816.91912676968,696.0
Minas Gerais,Periquito - MG,74.0,699.0,627.0,709.8,12718.008,1.381049,1378.28727485532,72.0
Minas Gerais,Pescador - MG,43.0,398.0,352.0,326.15,6972.022,1.64766,1644.36420240805,42.0
Minas Gerais,Piau - MG,44.0,325.0,266.0,265.6,5868.097,1.702924,1699.51836190918,44.0
Minas Gerais,Piedade de Caratinga - MG,140.0,687.0,545.0,554.94,11191.185,1.554376,1551.26749669403,138.0
Minas Gerais,Piedade de Ponte Nova - MG,58.0,406.0,322.0,348.06,7469.535,1.654114,1650.80622704308,57.0
Minas Gerais,Piedade do Rio Grande - MG,97.0,646.0,556.0,562.44,12407.161,1.700287,1696.88677903421,97.0
Minas Gerais,Piedade dos Gerais - MG,99.0,459.0,364.0,370.9,7902.886,1.642309,1639.0248252691,97.0
Minas Gerais,Pimenta - MG,203.0,1776.0,1544.0,1738.29,39043.264,1.731211,1727.74853447929,199.0
Minas Gerais,Pingo-d'Água - MG,79.0,578.0,506.0,497.53,7941.36,1.230274,1227.81308896719,79.0
Minas Gerais,Pintópolis - MG,79.0,518.0,456.0,473.89,8978.269,1.460297,1457.37634666922,79.0
Minas Gerais,Piracema - MG,125.0,753.0,603.0,598.0,13852.494,1.785471,1781.90043735529,122.0
Minas Gerais,Pirajuba - MG,154.0,2293.0,2138.0,2268.26,91530.677,3.110283,3104.06272106915,152.0
Minas Gerais,Piranga - MG,229.0,1323.0,1046.0,1048.24,24115.143,1.77319,1769.64340227429,227.0
Minas Gerais,Piranguçu - MG,92.0,509.0,398.0,426.83,10509.746,1.897857,1894.06086732423,89.0
Minas Gerais,Piranguinho - MG,207.0,1134.0,887.0,892.51,19214.482,1.659364,1656.04539660405,201.0
Minas Gerais,Pirapetinga - MG,268.0,2276.0,1965.0,2123.25,59380.93,2.155619,2151.30759267813,266.0
Minas Gerais,Pirapora - MG,1492.0,14463.0,12803.0,13204.79,330371.11,1.928398,1924.54119358902,1438.0
Minas Gerais,Piraúba - MG,349.0,2370.0,1950.0,1882.28,34287.452,1.404032,1401.22421089971,346.0
Minas Gerais,Pitangui - MG,906.0,5384.0,4241.0,4325.08,96561.37,1.72082,1717.37810452239,880.0
Minas Gerais,Piumhi - MG,1278.0,9733.0,8233.0,7051.41,157063.755,1.716825,1713.39169154712,1240.0
Minas Gerais,Planura - MG,224.0,1378.0,1148.0,1133.37,29162.075,1.983229,1979.26232250857,217.0
Minas Gerais,Poço Fundo - MG,441.0,2231.0,1684.0,1678.63,37506.58,1.72218,1718.73583723723,426.0
Minas Gerais,Poços de Caldas - MG,6748.0,58168.0,49278.0,48889.66,1527666.811,2.408451,2403.6336439113,6409.0
Minas Gerais,Pocrane - MG,95.0,624.0,522.0,523.06,10889.351,1.604636,1601.42695793099,92.0
Minas Gerais,Pompéu - MG,924.0,6054.0,4939.0,5103.93,125808.412,1.899901,1896.10166163058,862.0
Minas Gerais,Ponte Nova - MG,1998.0,18220.0,15325.0,15848.66,370026.54,1.79956,1795.96129893631,1923.0
Minas Gerais,Ponto Chique - MG,35.0,459.0,421.0,417.33,7275.528,1.343727,1341.03946517145,35.0
Minas Gerais,Ponto dos Volantes - MG,109.0,848.0,773.0,754.84,13299.175,1.357988,1355.27192721433,104.0
Minas Gerais,Porteirinha - MG,729.0,3450.0,2570.0,2700.57,57521.137,1.641716,1638.43294051028,717.0
Minas Gerais,Porto Firme - MG,171.0,745.0,531.0,535.83,11120.932,1.599706,1596.50692886234,168.0
Minas Gerais,Poté - MG,171.0,1082.0,917.0,933.92,21414.807,1.767383,1763.84791647448,166.0
Minas Gerais,Pouso Alegre - MG,6021.0,57247.0,49386.0,49608.14,1567479.373,2.435426,2430.55547707726,5771.0
Minas Gerais,Pouso Alto - MG,171.0,1493.0,1297.0,1437.49,34325.726,1.840522,1836.84092518102,165.0
Minas Gerais,Prados - MG,198.0,1845.0,1613.0,1612.15,30293.644,1.448346,1445.44881536601,195.0
Minas Gerais,Prata - MG,845.0,6147.0,5238.0,5237.48,133266.681,1.961215,1957.29304051684,823.0
Minas Gerais,Pratápolis - MG,277.0,1341.0,1014.0,1049.39,24090.447,1.769433,1765.89381230268,275.0
Minas Gerais,Pratinha - MG,59.0,429.0,375.0,386.03,10424.225,2.081368,2077.20503986338,59.0
Minas Gerais,Presidente Bernardes - MG,82.0,605.0,506.0,472.85,8709.65,1.419722,1416.88289504722,80.0
Minas Gerais,Presidente Juscelino - MG,55.0,421.0,364.0,359.56,7655.765,1.641131,1637.84903771276,55.0
Minas Gerais,Presidente Kubitschek - MG,47.0,348.0,316.0,322.77,6243.183,1.490867,1487.88563420964,46.0
Minas Gerais,Presidente Olegário - MG,356.0,2506.0,2090.0,2154.01,51027.592,1.825927,1822.27537690883,347.0
Minas Gerais,Alto Jequitibá - MG,153.0,780.0,623.0,633.13,13671.274,1.664341,1661.01189572199,150.0
Minas Gerais,Prudente de Morais - MG,223.0,1896.0,1648.0,1725.03,46349.976,2.070995,2066.85261661001,220.0
Minas Gerais,Quartel Geral - MG,60.0,434.0,378.0,385.52,7584.493,1.516372,1513.33922614012,57.0
Minas Gerais,Queluzito - MG,44.0,306.0,250.0,246.71,5718.831,1.786679,1783.10598242097,44.0
Minas Gerais,Raposos - MG,199.0,1363.0,1079.0,1147.57,24120.615,1.620076,1616.83550726921,194.0
Minas Gerais,Raul Soares - MG,547.0,3142.0,2508.0,2494.51,55906.666,1.727446,1723.99099191054,537.0
Minas Gerais,Recreio - MG,183.0,1150.0,937.0,959.28,17314.752,1.391224,1388.44133099825,180.0
Minas Gerais,Reduto - MG,105.0,645.0,531.0,544.18,11179.302,1.583428,1580.26077344318,105.0
Minas Gerais,Resende Costa - MG,372.0,1649.0,1201.0,1180.76,25232.013,1.647086,1643.79219902696,357.0
Minas Gerais,Resplendor - MG,362.0,2203.0,1762.0,1839.67,37532.673,1.572518,1569.37314426375,354.0
Minas Gerais,Ressaquinha - MG,81.0,606.0,517.0,522.95,12076.448,1.779939,1776.37926849897,80.0
Minas Gerais,Riachinho - MG,90.0,634.0,554.0,488.56,11817.98,1.864453,1860.72413749669,90.0
Minas Gerais,Riacho dos Machados - MG,102.0,1058.0,964.0,975.01,26776.386,2.116747,2112.51371780802,102.0
Minas Gerais,Ribeirão das Neves - MG,2842.0,30760.0,27361.0,27823.2,691456.637,1.915508,1911.6770205053,2703.0
Minas Gerais,Ribeirão Vermelho - MG,115.0,922.0,777.0,774.79,16440.221,1.635497,1632.22600267864,111.0
Minas Gerais,Rio Acima - MG,421.0,2003.0,1431.0,1409.84,42568.463,2.327256,2322.60196465284,419.0
Minas Gerais,Rio Casca - MG,399.0,2069.0,1620.0,1713.9,34949.915,1.571762,1568.61835579672,391.0
Minas Gerais,Rio Doce - MG,50.0,556.0,508.0,472.17,13840.397,2.259312,2254.79366134427,48.0
Minas Gerais,Rio do Prado - MG,54.0,400.0,348.0,347.81,7005.498,1.552469,1549.36448503051,53.0
Minas Gerais,Rio Espera - MG,74.0,376.0,307.0,311.8,5688.765,1.406268,1403.45512409335,73.0
Minas Gerais,Rio Manso - MG,106.0,684.0,555.0,569.68,11780.41,1.59388,1590.69194041459,103.0
Minas Gerais,Rio Novo - MG,299.0,1152.0,850.0,885.11,18129.55,1.578759,1575.60164186459,287.0
Minas Gerais,Rio Paranaíba - MG,388.0,3103.0,2528.0,2513.61,67689.296,2.075622,2071.47048391633,380.0
Minas Gerais,Rio Pardo de Minas - MG,500.0,2201.0,1775.0,1955.3,37374.239,1.473279,1470.332665851,486.0
Minas Gerais,Rio Piracicaba - MG,265.0,2625.0,2351.0,2258.18,64173.562,2.190401,2186.02053253233,263.0
Minas Gerais,Rio Pomba - MG,635.0,3872.0,3124.0,3149.7,101578.781,2.485764,2480.79257853617,618.0
Minas Gerais,Rio Preto - MG,85.0,694.0,594.0,589.64,10851.76,1.418533,1415.69562653614,83.0
Minas Gerais,Rio Vermelho - MG,250.0,1084.0,828.0,816.6,15697.556,1.481661,1478.69741328962,248.0
Minas Gerais,Ritápolis - MG,111.0,664.0,528.0,476.53,10347.934,1.673746,1670.39834444195,107.0
Minas Gerais,Rochedo de Minas - MG,39.0,570.0,531.0,489.59,9944.331,1.565558,1562.42680296072,38.0
Minas Gerais,Rodeiro - MG,301.0,4064.0,3625.0,3645.13,84829.348,1.793739,1790.15136950903,292.0
Minas Gerais,Romaria - MG,76.0,533.0,470.0,509.44,11585.215,1.752819,1749.31372608233,73.0
Minas Gerais,Rosário da Limeira - MG,103.0,704.0,587.0,578.53,10916.486,1.454397,1451.488587122,100.0
Minas Gerais,Rubelita - MG,79.0,609.0,561.0,571.05,10109.22,1.364488,1361.75870360268,78.0
Minas Gerais,Rubim - MG,95.0,690.0,602.0,656.39,15334.277,1.800642,1797.04104150089,95.0
Minas Gerais,Sabará - MG,1656.0,22199.0,19997.0,20549.49,647545.745,2.428821,2423.96337592058,1591.0
Minas Gerais,Sabinópolis - MG,272.0,1479.0,1133.0,1197.39,25432.598,1.637123,1633.84836378097,267.0
Minas Gerais,Sacramento - MG,963.0,6899.0,5716.0,5788.78,149964.279,1.996765,1992.77114853748,930.0
Minas Gerais,Salinas - MG,1212.0,6846.0,5407.0,5339.51,109451.162,1.579956,1576.79640151365,1160.0
Minas Gerais,Salto da Divisa - MG,65.0,604.0,556.0,679.34,17770.17,2.016186,2012.15319846638,62.0
Minas Gerais,Santa Bárbara - MG,690.0,6363.0,5577.0,5515.17,178406.01,2.493312,2488.32569635555,673.0
Minas Gerais,Santa Bárbara do Leste - MG,120.0,677.0,551.0,582.02,11832.081,1.566929,1563.79519075475,120.0
Minas Gerais,Santa Bárbara do Monte Verde - MG,43.0,356.0,294.0,325.1,6363.656,1.508745,1505.72746847124,42.0
Minas Gerais,Santa Bárbara do Tugúrio - MG,68.0,489.0,405.0,427.07,8849.72,1.59719,1593.99557989953,67.0
Minas Gerais,Santa Cruz de Minas - MG,208.0,1217.0,986.0,967.72,18738.818,1.492515,1489.52955241344,206.0
Minas Gerais,Santa Cruz de Salinas - MG,63.0,370.0,326.0,330.0,6293.667,1.469995,1467.05524475524,63.0
Minas Gerais,Santa Cruz do Escalvado - MG,62.0,546.0,470.0,419.7,10674.241,1.960307,1956.38661314859,62.0
Minas Gerais,Santa Efigênia de Minas - MG,55.0,454.0,395.0,404.91,7370.212,1.402967,1400.16147937908,55.0
Minas Gerais,Santa Fé de Minas - MG,37.0,364.0,325.0,343.47,6179.366,1.386696,1383.92245655762,36.0
Minas Gerais,Santa Helena de Minas - MG,56.0,373.0,327.0,321.15,6774.786,1.625975,1622.72266733733,54.0
Minas Gerais,Santa Juliana - MG,358.0,3284.0,2935.0,3245.38,99290.911,2.358143,2353.42621961539,351.0
Minas Gerais,Santa Luzia - MG,2898.0,28585.0,24737.0,25297.7,730463.399,2.225582,2221.13046762232,2782.0
Minas Gerais,Santa Margarida - MG,393.0,1425.0,1016.0,1016.4,21887.752,1.659826,1656.50652377925,389.0
Minas Gerais,Santa Maria de Itabira - MG,293.0,2077.0,1512.0,1459.5,28471.603,1.503606,1500.59836087174,286.0
Minas Gerais,Santa Maria do Salto - MG,47.0,370.0,331.0,332.79,6539.069,1.514509,1511.47963488178,47.0
Minas Gerais,Santa Maria do Suaçuí - MG,223.0,1468.0,1218.0,1255.76,24003.487,1.473309,1470.36223237169,222.0
Minas Gerais,Santana da Vargem - MG,191.0,1184.0,954.0,937.6,22640.848,1.861235,1857.51247046469,186.0
Minas Gerais,Santana de Cataguases - MG,50.0,426.0,385.0,380.2,8008.673,1.623583,1620.33605794521,50.0
Minas Gerais,Santana de Pirapama - MG,94.0,533.0,431.0,457.73,9773.517,1.645764,1642.47263670723,94.0
Minas Gerais,Santana do Deserto - MG,49.0,394.0,333.0,341.38,9712.036,2.192796,2188.41083926326,49.0
Minas Gerais,Santana do Garambéu - MG,36.0,233.0,204.0,214.98,5020.783,1.800112,1796.5116611921,33.0
Minas Gerais,Santana do Jacaré - MG,87.0,661.0,552.0,575.83,12250.715,1.639809,1636.52934426427,86.0
Minas Gerais,Santana do Manhuaçu - MG,112.0,775.0,639.0,625.83,11918.53,1.467886,1464.95054567534,112.0
Minas Gerais,Santana do Paraíso - MG,715.0,5861.0,5065.0,5204.41,125713.65,1.861817,1858.09357241854,701.0
Minas Gerais,Santana do Riacho - MG,154.0,909.0,711.0,707.45,14413.072,1.570315,1567.17484790988,151.0
Minas Gerais,Santana dos Montes - MG,58.0,423.0,365.0,361.85,8570.033,1.825492,1821.84139199201,58.0
Minas Gerais,Santa Rita de Caldas - MG,193.0,1191.0,947.0,927.66,23617.924,1.962361,1958.43669514195,187.0
Minas Gerais,Santa Rita de Jacutinga - MG,118.0,683.0,552.0,545.66,9838.122,1.389684,1386.90506063229,116.0
Minas Gerais,Santa Rita de Minas - MG,118.0,929.0,788.0,898.59,17032.761,1.460998,1458.07585730465,116.0
Minas Gerais,Santa Rita de Ibitipoca - MG,54.0,450.0,396.0,396.92,8790.843,1.707079,1703.66495089109,53.0
Minas Gerais,Santa Rita do Itueto - MG,70.0,550.0,473.0,518.23,11525.877,1.714263,1710.83480901708,70.0
Minas Gerais,Santa Rita do Sapucaí - MG,1554.0,13374.0,11378.0,11762.65,373783.46,2.449295,2444.39593511274,1513.0
Minas Gerais,Santa Rosa da Serra - MG,38.0,370.0,328.0,360.0,8453.176,1.809854,1806.23418803419,38.0
Minas Gerais,Santa Vitória - MG,621.0,5038.0,4333.0,4591.25,147672.942,2.479112,2474.15346080546,609.0
Minas Gerais,Santo Antônio do Amparo - MG,349.0,2531.0,2097.0,2202.08,49626.102,1.737013,1733.53940889453,342.0
Minas Gerais,Santo Antônio do Aventureiro - MG,63.0,493.0,419.0,421.54,9074.656,1.659272,1655.95308046321,62.0
Minas Gerais,Santo Antônio do Grama - MG,70.0,467.0,395.0,383.31,8577.435,1.724779,1721.32919127519,69.0
Minas Gerais,Santo Antônio do Itambé - MG,22.0,301.0,280.0,274.98,5947.641,1.667131,1663.79680759999,20.0
Minas Gerais,Santo Antônio do Jacinto - MG,120.0,769.0,611.0,653.42,13209.117,1.558144,1555.02727660146,118.0
Minas Gerais,Santo Antônio do Monte - MG,948.0,5918.0,4753.0,4742.56,100072.76,1.626407,1623.15386951027,915.0
Minas Gerais,Santo Antônio do Retiro - MG,64.0,505.0,456.0,477.62,9190.762,1.483184,1480.2179395915,62.0
Minas Gerais,Santo Antônio do Rio Abaixo - MG,36.0,227.0,202.0,198.1,4575.211,1.780134,1776.57399137965,36.0
Minas Gerais,Santo Hipólito - MG,38.0,289.0,246.0,234.64,5369.467,1.763824,1760.29629678198,38.0
Minas Gerais,Santos Dumont - MG,1010.0,7411.0,5988.0,6239.02,161345.652,1.993274,1989.2874201397,956.0
Minas Gerais,São Bento Abade - MG,53.0,333.0,267.0,271.11,8421.714,2.394314,2389.5251146994,53.0
Minas Gerais,São Brás do Suaçuí - MG,128.0,654.0,515.0,565.59,14167.598,1.930726,1926.86439075873,127.0
Minas Gerais,São Domingos das Dores - MG,81.0,525.0,442.0,458.79,9388.964,1.577356,1574.20170448353,81.0
Minas Gerais,São Domingos do Prata - MG,352.0,2413.0,1984.0,1992.92,42009.009,1.624721,1621.4711231606,346.0
Minas Gerais,São Félix de Minas - MG,55.0,427.0,367.0,381.86,7565.351,1.527042,1523.98805039302,54.0
Minas Gerais,São Francisco - MG,797.0,4152.0,3462.0,3439.03,76335.351,1.710865,1707.44369107658,778.0
Minas Gerais,São Francisco de Paula - MG,130.0,859.0,711.0,678.9,14515.524,1.647984,1644.68812672083,126.0
Minas Gerais,São Francisco de Sales - MG,95.0,959.0,847.0,850.06,17620.988,1.597742,1594.54699125311,93.0
Minas Gerais,São Francisco do Glória - MG,96.0,465.0,369.0,370.06,7786.017,1.621695,1618.45210132245,93.0
Minas Gerais,São Geraldo - MG,217.0,2603.0,2340.0,2346.19,49013.796,1.610205,1606.98494154352,217.0
Minas Gerais,São Geraldo da Piedade - MG,33.0,329.0,298.0,309.0,5641.059,1.407111,1404.29648991785,33.0
Minas Gerais,São Geraldo do Baixio - MG,49.0,401.0,341.0,349.66,6998.622,1.54274,1539.65434554006,47.0
Minas Gerais,São Gonçalo do Abaeté - MG,149.0,1394.0,1222.0,1280.44,29949.437,1.802833,1799.22748910831,147.0
Minas Gerais,São Gonçalo do Pará - MG,264.0,2413.0,2014.0,2194.95,48977.633,1.719884,1716.44467107188,257.0
Minas Gerais,São Gonçalo do Rio Abaixo - MG,257.0,5647.0,5343.0,4975.86,186057.708,2.882077,2876.31311665026,254.0
Minas Gerais,São Gonçalo do Sapucaí - MG,590.0,4531.0,3937.0,3865.0,90399.407,1.802778,1799.17219623843,572.0
Minas Gerais,São Gotardo - MG,1206.0,8545.0,6717.0,7276.34,188176.324,1.993325,1989.33830004561,1168.0
Minas Gerais,São João Batista do Glória - MG,165.0,997.0,830.0,837.15,18924.125,1.742363,1738.8782453287,162.0
Minas Gerais,São João da Lagoa - MG,66.0,432.0,400.0,384.58,7545.089,1.512181,1509.1566424111,66.0
Minas Gerais,São João da Mata - MG,55.0,346.0,289.0,278.97,6423.074,1.774645,1771.09587190241,55.0
Minas Gerais,São João da Ponte - MG,289.0,2046.0,1864.0,1709.95,37558.596,1.692981,1689.59488244146,282.0
Minas Gerais,São João das Missões - MG,50.0,585.0,539.0,539.2,12238.094,1.749404,1745.9047591874,50.0
Minas Gerais,São João del Rei - MG,2654.0,22941.0,19626.0,20015.77,633937.03,2.441181,2436.29832492464,2538.0
Minas Gerais,São João do Manhuaçu - MG,216.0,1170.0,935.0,899.6,17552.333,1.503874,1500.8664534665,211.0
Minas Gerais,São João do Manteninha - MG,156.0,1151.0,970.0,964.03,18049.854,1.443143,1440.2563278034,149.0
Minas Gerais,São João do Oriente - MG,136.0,749.0,618.0,617.32,13960.669,1.743099,1739.61254355053,133.0
Minas Gerais,São João do Pacuí - MG,37.0,327.0,306.0,305.96,5591.028,1.408488,1405.67092732082,37.0
Minas Gerais,São João do Paraíso - MG,432.0,2386.0,1916.0,1963.83,36341.231,1.426336,1423.48335023516,413.0
Minas Gerais,São João Evangelista - MG,264.0,1449.0,1134.0,1171.98,23555.496,1.549167,1546.0683891954,259.0
Minas Gerais,São João Nepomuceno - MG,923.0,6190.0,4961.0,5253.87,103460.186,1.517819,1514.78354929868,890.0
Minas Gerais,São Joaquim de Bicas - MG,480.0,6413.0,5801.0,5738.49,171578.293,2.304575,2299.96571062583,474.0
Minas Gerais,São José da Barra - MG,150.0,1118.0,967.0,995.83,55919.562,4.328174,4319.51715577033,144.0
Minas Gerais,São José da Lapa - MG,472.0,5372.0,4762.0,4911.12,155147.685,2.434955,2430.08464620948,464.0
Minas Gerais,São José da Safira - MG,53.0,474.0,429.0,411.46,10279.093,1.925543,1921.69217308721,53.0
Minas Gerais,São José da Varginha - MG,70.0,476.0,417.0,422.43,9193.829,1.67752,1674.16522355092,62.0
Minas Gerais,São José do Alegre - MG,79.0,413.0,317.0,325.94,7617.139,1.801276,1797.67371059327,79.0
Minas Gerais,São José do Divino - MG,62.0,322.0,262.0,312.1,6246.625,1.542687,1539.60145909842,62.0
Minas Gerais,São José do Goiabal - MG,102.0,598.0,486.0,513.49,11998.729,1.801065,1797.46276236373,99.0
Minas Gerais,São José do Jacuri - MG,74.0,593.0,508.0,510.67,10494.528,1.583976,1580.80831968861,72.0
Minas Gerais,São José do Mantimento - MG,29.0,265.0,236.0,288.92,5929.441,1.581839,1578.67522550826,29.0
Minas Gerais,São Lourenço - MG,1926.0,13186.0,10717.0,10640.96,249316.681,1.805912,1802.30037804571,1846.0
Minas Gerais,São Miguel do Anta - MG,97.0,615.0,503.0,488.47,10840.054,1.710487,1707.06554689604,97.0
Minas Gerais,São Pedro da União - MG,103.0,547.0,452.0,457.91,10741.252,1.80801,1804.39421250061,100.0
Minas Gerais,São Pedro dos Ferros - MG,147.0,1127.0,962.0,986.61,21566.97,1.684883,1681.51315343215,139.0
Minas Gerais,São Pedro do Suaçuí - MG,68.0,483.0,415.0,423.72,8999.765,1.637112,1633.8374761272,68.0
Minas Gerais,São Romão - MG,126.0,884.0,773.0,792.69,15267.497,1.484535,1481.56637040185,126.0
Minas Gerais,São Roque de Minas - MG,194.0,1272.0,1081.0,977.03,24272.074,1.914807,1910.97777487346,190.0
Minas Gerais,São Sebastião da Bela Vista - MG,137.0,1487.0,1357.0,1314.03,31327.089,1.837557,1833.88208558638,136.0
Minas Gerais,São Sebastião da Vargem Alegre - MG,67.0,378.0,319.0,331.64,7011.961,1.629666,1626.40699368175,62.0
Minas Gerais,São Sebastião do Anta - MG,64.0,594.0,522.0,511.97,10449.193,1.573129,1569.9827664181,62.0
Minas Gerais,São Sebastião do Maranhão - MG,89.0,594.0,490.0,485.42,8884.463,1.410716,1407.89467011914,89.0
Minas Gerais,São Sebastião do Oeste - MG,194.0,3984.0,3723.0,3742.4,127465.461,2.625236,2619.98596129181,189.0
Minas Gerais,São Sebastião do Paraíso - MG,2432.0,19287.0,15795.0,15944.56,389563.36,1.883179,1879.41293505072,2350.0
Minas Gerais,São Sebastião do Rio Preto - MG,21.0,249.0,227.0,227.56,4907.746,1.662311,1658.98630285166,21.0
Minas Gerais,São Sebastião do Rio Verde - MG,60.0,402.0,334.0,346.12,7068.662,1.574116,1570.9673834775,58.0
Minas Gerais,São Tiago - MG,324.0,1936.0,1594.0,1598.54,33472.641,1.613959,1610.73137892173,312.0
Minas Gerais,São Tomás de Aquino - MG,169.0,1074.0,834.0,875.07,19732.638,1.738075,1734.59863870231,163.0
Minas Gerais,São Thomé das Letras - MG,223.0,1580.0,1321.0,1269.52,25951.992,1.575641,1572.48966296165,218.0
