uf,atividades,faixa,unidades_locais,pessoal_ocp_total,pessoal_ocp_assal,pessoal_assal_medio,salarios_outras_rem,salario_medio_mensal_min,salario_medio_mensal
Alagoas,N Atividades administrativas e serviços complementares,100 a 249,26,4074,4045,4267.53,70377.73,1.271115,1268.57257909412
Alagoas,N Atividades administrativas e serviços complementares,250 a 499,9,2919,2914,3081.84,62904,1.573237,1570.09099459064
Alagoas,N Atividades administrativas e serviços complementares,500 ou mais,8,14456,14453,14692.93,206138.21,1.081375,1079.21193285583
Alagoas,"O Administração pública, defesa e seguridade social",Total,348,136430,136429,137198.71,5773499.75,3.24351,3237.02289463666
Alagoas,"O Administração pública, defesa e seguridade social",0 a 4,68,,,,,,
Alagoas,"O Administração pública, defesa e seguridade social",5 a 9,45,302,302,300.44,8428.766,2.162382,2158.05690116035
Alagoas,"O Administração pública, defesa e seguridade social",10 a 19,32,465,465,466.18,14026.843,2.319169,2314.53070289786
Alagoas,"O Administração pública, defesa e seguridade social",20 a 29,18,438,438,462,14329.471,2.390641,2385.85930735931
Alagoas,"O Administração pública, defesa e seguridade social",30 a 49,15,,,,,,
Alagoas,"O Administração pública, defesa e seguridade social",50 a 99,24,1638,1638,1601.16,80540.069,3.877068,3869.31344967206
Alagoas,"O Administração pública, defesa e seguridade social",100 a 249,24,3972,3972,3879.36,336179.392,6.679395,6666.03595200477
Alagoas,"O Administração pública, defesa e seguridade social",250 a 499,33,12340,12340,12616.92,624931.719,3.817731,3810.09554568846
Alagoas,"O Administração pública, defesa e seguridade social",500 ou mais,89,116591,116591,117154.84,4668284.992,3.071307,3065.16440582789
Alagoas,P Educação,Total,2219,45942,44063,44272.23,1691435.984,2.944763,2938.87297539998
Alagoas,P Educação,0 a 4,1521,1193,389,617.11,8355.477,1.043602,1041.51447878012
Alagoas,P Educação,5 a 9,250,1678,1284,1318.87,18923.561,1.105928,1103.71646823534
Alagoas,P Educação,10 a 19,171,2329,2037,2108.09,31458.053,1.150188,1147.8875336296
Alagoas,P Educação,20 a 29,88,2131,1984,2001.8,33930.634,1.306464,1303.85091878848
Alagoas,P Educação,30 a 49,99,3818,3671,3683.21,66106.212,1.383381,1380.6145266681
Alagoas,P Educação,50 a 99,58,3926,3846,3846.27,131514.679,2.635485,2630.21414753274
Alagoas,P Educação,100 a 249,18,2684,2669,2725.75,118644.778,3.354971,3348.26061987174
Alagoas,P Educação,250 a 499,9,3286,3286,3386.47,216816.623,4.934822,4924.95187296234
Alagoas,P Educação,500 ou mais,5,24897,24897,24584.66,1065685.967,3.341113,3334.43064152136
Alagoas,Q Saúde humana e serviços sociais,Total,2036,32634,29106,28813.33,801995.232,2.145381,2141.09028436064
Alagoas,Q Saúde humana e serviços sociais,0 a 4,1356,2445,842,945.67,14832.646,1.208941,1206.52317323249
Alagoas,Q Saúde humana e serviços sociais,5 a 9,340,2196,1311,1237.8,19797.1,1.232756,1230.29071429459
Alagoas,Q Saúde humana e serviços sociais,10 a 19,192,2493,1784,1753.78,32866.283,1.444447,1441.55801490758
Alagoas,Q Saúde humana e serviços sociais,20 a 29,42,994,859,836.63,18486.326,1.703112,1699.7060551535
Alagoas,Q Saúde humana e serviços sociais,30 a 49,34,1286,1206,1185.36,27928.53,1.816034,1812.40168517451
Alagoas,Q Saúde humana e serviços sociais,50 a 99,31,2084,2032,2003.75,43866.732,1.687399,1684.02445414847
Alagoas,Q Saúde humana e serviços sociais,100 a 249,20,3158,3124,3319.28,75723.866,1.758389,1754.8723726925
Alagoas,Q Saúde humana e serviços sociais,250 a 499,9,3440,3423,3404.39,77288.521,1.749854,1746.35422091883
Alagoas,Q Saúde humana e serviços sociais,500 ou mais,12,14538,14525,14126.67,491205.228,2.680089,2674.72925597197
Alagoas,"R Artes, cultura, esporte e recreação",Total,485,2071,1551,1586.57,32941.57,1.600336,1597.13528118956
Alagoas,"R Artes, cultura, esporte e recreação",0 a 4,358,594,220,225.11,3157.98,1.081286,1079.1237104595
Alagoas,"R Artes, cultura, esporte e recreação",5 a 9,70,452,363,362.03,5295.705,1.127471,1125.21592983157
Alagoas,"R Artes, cultura, esporte e recreação",10 a 19,43,599,552,539.76,10657.56,1.52189,1518.84598282998
Alagoas,"R Artes, cultura, esporte e recreação",20 a 29,8,182,176,203.05,4874.832,1.850473,1846.77210993882
Alagoas,"R Artes, cultura, esporte e recreação",30 a 49,5,,,,,,
Alagoas,"R Artes, cultura, esporte e recreação",50 a 99,1,,,,,,
Alagoas,"R Artes, cultura, esporte e recreação",100 a 249,-,-,-,-,-,-,-
Alagoas,"R Artes, cultura, esporte e recreação",250 a 499,-,-,-,-,-,-,-
Alagoas,"R Artes, cultura, esporte e recreação",500 ou mais,-,-,-,-,-,-,-
Alagoas,S Outras atividades de serviços,Total,2315,9272,7607,7767.96,152398.274,1.512165,1509.14064359834
Alagoas,S Outras atividades de serviços,0 a 4,1819,2248,1235,1366.09,22849.78,1.289225,1286.64684216661
Alagoas,S Outras atividades de serviços,5 a 9,265,1726,1396,1407.78,25522.251,1.397366,1394.57164963494
Alagoas,S Outras atividades de serviços,10 a 19,157,2050,1782,1711.81,38147.125,1.717641,1714.20556648765
Alagoas,S Outras atividades de serviços,20 a 29,31,749,720,945.98,17362.557,1.414679,1411.84941298157
Alagoas,S Outras atividades de serviços,30 a 49,22,774,765,752.84,19141.978,1.959793,1955.87355368185
Alagoas,S Outras atividades de serviços,50 a 99,18,1174,1159,1068.42,21499.364,1.550993,1547.89055874022
Alagoas,S Outras atividades de serviços,100 a 249,2,,,,,,
Alagoas,S Outras atividades de serviços,250 a 499,1,,,,,,
Alagoas,S Outras atividades de serviços,500 ou mais,-,-,-,-,-,-,-
Alagoas,U Organismos internacionais e outras instituições extraterritoriais,Total,-,-,-,-,-,-,-
Alagoas,U Organismos internacionais e outras instituições extraterritoriais,0 a 4,-,-,-,-,-,-,-
Alagoas,U Organismos internacionais e outras instituições extraterritoriais,5 a 9,-,-,-,-,-,-,-
Alagoas,U Organismos internacionais e outras instituições extraterritoriais,10 a 19,-,-,-,-,-,-,-
Alagoas,U Organismos internacionais e outras instituições extraterritoriais,20 a 29,-,-,-,-,-,-,-
Alagoas,U Organismos internacionais e outras instituições extraterritoriais,30 a 49,-,-,-,-,-,-,-
Alagoas,U Organismos internacionais e outras instituições extraterritoriais,50 a 99,-,-,-,-,-,-,-
Alagoas,U Organismos internacionais e outras instituições extraterritoriais,100 a 249,-,-,-,-,-,-,-
Alagoas,U Organismos internacionais e outras instituições extraterritoriais,250 a 499,-,-,-,-,-,-,-
Alagoas,U Organismos internacionais e outras instituições extraterritoriais,500 ou mais,-,-,-,-,-,-,-
Sergipe,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",Total,229,3994,3653,3111.09,76434.876,1.893673,1889.88613191963
Sergipe,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",0 a 4,141,,,,,,
Sergipe,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",5 a 9,34,217,154,137.39,2527.75,1.418094,1415.25808059035
Sergipe,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",10 a 19,28,374,321,299.92,4999.403,1.28481,1282.24013583109
Sergipe,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",20 a 29,8,,,,,,
Sergipe,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",30 a 49,9,351,340,310.45,4853.787,1.205078,1202.66783948858
Sergipe,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",50 a 99,3,,,,,,
Sergipe,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",100 a 249,4,731,721,746.6,12480.653,1.288473,1285.89637124194
Sergipe,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",250 a 499,1,,,,,,
Sergipe,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",500 ou mais,1,,,,,,
Sergipe,B Indústrias extrativas,Total,112,3120,3002,3340.19,344383.067,7.946881,7930.98750485636
Sergipe,B Indústrias extrativas,0 a 4,70,114,35,39.38,1772.726,3.469701,3462.76126108528
Sergipe,B Indústrias extrativas,5 a 9,15,,,,,,
Sergipe,B Indústrias extrativas,10 a 19,10,,,,,,
Sergipe,B Indústrias extrativas,20 a 29,2,,,,,,
Sergipe,B Indústrias extrativas,30 a 49,5,,,,,,
Sergipe,B Indústrias extrativas,50 a 99,5,383,383,383.23,27716.295,5.574447,5563.29799939382
Sergipe,B Indústrias extrativas,100 a 249,1,,,,,,
Sergipe,B Indústrias extrativas,250 a 499,2,,,,,,
Sergipe,B Indústrias extrativas,500 ou mais,2,,,,,,
Sergipe,C Indústrias de transformação,Total,2088,41555,38753,37660.16,849393.311,1.738412,1734.93545964754
Sergipe,C Indústrias de transformação,0 a 4,1090,2225,911,1148.46,18063.828,1.212328,1209.90302733158
Sergipe,C Indústrias de transformação,5 a 9,441,2923,2258,2229.33,34312.818,1.186337,1183.9644819123
Sergipe,C Indústrias de transformação,10 a 19,286,3869,3424,3488.46,58934.95,1.302163,1299.55845625511
Sergipe,C Indústrias de transformação,20 a 29,86,2019,1890,1900.11,31436.116,1.275194,1272.64356759912
Sergipe,C Indústrias de transformação,30 a 49,76,3013,2909,3118.87,49618.274,1.226226,1223.7734524659
Sergipe,C Indústrias de transformação,50 a 99,51,3612,3546,3594.36,62918.313,1.349216,1346.51794221203
Sergipe,C Indústrias de transformação,100 a 249,31,4753,4701,4649.38,155697.936,2.581154,2575.9917037739
Sergipe,C Indústrias de transformação,250 a 499,15,5017,4996,5125.25,195424.608,2.938937,2933.05929541899
Sergipe,C Indústrias de transformação,500 ou mais,12,14124,14118,12405.94,242986.468,1.509658,1506.63849488477
Sergipe,D Eletricidade e gás,Total,21,1886,1870,1920.72,93699.422,3.760096,3752.57603719118
Sergipe,D Eletricidade e gás,0 a 4,12,,,,,,
Sergipe,D Eletricidade e gás,5 a 9,1,,,,,,
Sergipe,D Eletricidade e gás,10 a 19,1,,,,,,
Sergipe,D Eletricidade e gás,20 a 29,-,-,-,-,-,-,-
Sergipe,D Eletricidade e gás,30 a 49,2,,,,,,
Sergipe,D Eletricidade e gás,50 a 99,3,212,209,230.37,30571.696,10.228683,10208.2255635583
Sergipe,D Eletricidade e gás,100 a 249,-,-,-,-,-,-,-
Sergipe,D Eletricidade e gás,250 a 499,-,-,-,-,-,-,-
Sergipe,D Eletricidade e gás,500 ou mais,2,,,,,,
Sergipe,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",Total,134,8441,8301,4886.53,207045.446,3.265812,3259.28066935653
Sergipe,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",0 a 4,52,,,,,,
Sergipe,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",5 a 9,28,187,179,181.96,8161.278,3.457071,3450.15726195106
Sergipe,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",10 a 19,28,337,252,242.84,10841.819,3.441185,3434.30273811183
Sergipe,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",20 a 29,9,224,223,210.43,8439.065,3.091098,3084.91586824049
Sergipe,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",30 a 49,5,198,196,210.35,6693.312,2.452588,2447.68316542027
Sergipe,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",50 a 99,7,496,496,512.85,21989.843,3.304897,3298.28679850909
Sergipe,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",100 a 249,1,,,,,,
Sergipe,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",250 a 499,1,,,,,,
Sergipe,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",500 ou mais,3,6278,6277,2808.03,135543.302,3.72051,3713.06853778409
Sergipe,F Construção,Total,1586,18721,16638,18153.88,424915.883,1.804096,1800.48767281959
Sergipe,F Construção,0 a 4,1098,1811,526,937.85,17131.042,1.407915,1405.09938853597
Sergipe,F Construção,5 a 9,209,,,,,,
Sergipe,F Construção,10 a 19,143,1985,1691,1930.41,38090.334,1.520867,1517.82558746986
Sergipe,F Construção,20 a 29,46,,,,,,
Sergipe,F Construção,30 a 49,40,,,,,,
Sergipe,F Construção,50 a 99,20,1432,1412,1291.55,23681.637,1.413275,1410.4482092179
Sergipe,F Construção,100 a 249,17,2737,2726,2770.99,73684.078,2.04958,2045.48049614037
Sergipe,F Construção,250 a 499,7,,,,,,
Sergipe,F Construção,500 ou mais,6,4434,4431,4691.04,149758.005,2.460634,2455.71270730191
Sergipe,G Comércio; reparação de veículos automotores e motocicletas,Total,13510,80269,63648,65088.86,1285995.731,1.522856,1519.81074086198
Sergipe,G Comércio; reparação de veículos automotores e motocicletas,0 a 4,8974,18434,7961,8908.7,141994.046,1.228519,1226.06204306767
Sergipe,G Comércio; reparação de veículos automotores e motocicletas,5 a 9,2805,18197,14143,13881.86,240282.244,1.334136,1331.46779599143
Sergipe,G Comércio; reparação de veículos automotores e motocicletas,10 a 19,1176,15485,13855,13754.41,255568.747,1.432161,1429.29681350312
Sergipe,G Comércio; reparação de veículos automotores e motocicletas,20 a 29,256,5998,5746,5825.71,114642.33,1.516779,1513.74523778746
Sergipe,G Comércio; reparação de veículos automotores e motocicletas,30 a 49,149,,,,,,
Sergipe,G Comércio; reparação de veículos automotores e motocicletas,50 a 99,100,6510,6438,7083.58,156921.435,1.70748,1704.06483944342
Sergipe,G Comércio; reparação de veículos automotores e motocicletas,100 a 249,42,6418,6394,6395.69,143754.919,1.732453,1728.98791096937
Sergipe,G Comércio; reparação de veículos automotores e motocicletas,250 a 499,7,,,,,,
Sergipe,G Comércio; reparação de veículos automotores e motocicletas,500 ou mais,1,,,,,,
Sergipe,"H Transporte, armazenagem e correio",Total,1354,14777,13319,12906.27,343385.523,2.050725,2046.62315293264
Sergipe,"H Transporte, armazenagem e correio",0 a 4,922,1700,813,973.41,20769.751,1.644605,1641.31573935562
Sergipe,"H Transporte, armazenagem e correio",5 a 9,224,1426,1144,1190.32,25677.673,1.662716,1659.39042894735
Sergipe,"H Transporte, armazenagem e correio",10 a 19,107,1408,1221,1275.11,29265.93,1.769053,1765.51464941486
Sergipe,"H Transporte, armazenagem e correio",20 a 29,24,604,587,608.83,14316.071,1.812399,1808.77458530169
Sergipe,"H Transporte, armazenagem e correio",30 a 49,34,1313,1271,1278.09,34803.527,2.098882,2094.68377392467
Sergipe,"H Transporte, armazenagem e correio",50 a 99,22,1511,1501,1489.27,47836.932,2.475802,2470.85081952903
Sergipe,"H Transporte, armazenagem e correio",100 a 249,13,2062,2049,1942.05,56416.554,2.239094,2234.61544402921
Sergipe,"H Transporte, armazenagem e correio",250 a 499,5,1951,1936,1330.84,56269.133,3.258896,3252.37808162803
Sergipe,"H Transporte, armazenagem e correio",500 ou mais,3,2802,2797,2818.35,58029.952,1.587024,1583.84957920005
Sergipe,I Alojamento e alimentação,Total,1883,16023,13706,13846.72,222429.013,1.238142,1235.66621387037
Sergipe,I Alojamento e alimentação,0 a 4,878,1997,1031,1243.58,16685.669,1.03418,1032.11132375883
Sergipe,I Alojamento e alimentação,5 a 9,519,3371,2690,2554.21,36052.847,1.08795,1085.77443635289
Sergipe,I Alojamento e alimentação,10 a 19,340,4615,4120,4078.57,61671.218,1.165469,1163.13802292319
Sergipe,I Alojamento e alimentação,20 a 29,60,1392,1310,1304.26,22513.19,1.330451,1327.7903532684
Sergipe,I Alojamento e alimentação,30 a 49,64,2393,2321,2413.4,41308.907,1.319291,1316.65212180709
Sergipe,I Alojamento e alimentação,50 a 99,18,,,,,,
Sergipe,I Alojamento e alimentação,100 a 249,2,,,,,,
Sergipe,I Alojamento e alimentação,250 a 499,2,,,,,,
Sergipe,I Alojamento e alimentação,500 ou mais,-,-,-,-,-,-,-
Sergipe,J Informação e comunicação,Total,671,5000,4178,4098.26,118403.513,2.226851,2222.39744146578
Sergipe,J Informação e comunicação,0 a 4,451,731,227,251.47,4327.988,1.326557,1323.90405951467
Sergipe,J Informação e comunicação,5 a 9,92,611,448,428.63,9398.218,1.690009,1686.62913504385
Sergipe,J Informação e comunicação,10 a 19,67,909,817,776.6,18104.56,1.79687,1793.2764119733
Sergipe,J Informação e comunicação,20 a 29,22,515,492,507.05,16286.718,2.475762,2470.81049509607
Sergipe,J Informação e comunicação,30 a 49,28,1063,1029,1035.93,29706.308,2.210265,2205.84461825086
Sergipe,J Informação e comunicação,50 a 99,6,347,343,311.12,8048.139,1.993855,1989.86762466127
Sergipe,J Informação e comunicação,100 a 249,5,824,822,787.46,32531.582,3.184218,3177.849522027
Sergipe,J Informação e comunicação,250 a 499,-,-,-,-,-,-,-
Sergipe,J Informação e comunicação,500 ou mais,-,-,-,-,-,-,-
Sergipe,"K Atividades financeiras, de seguros e serviços relacionados",Total,711,6207,5579,5517.6,389876.514,5.446318,5435.42501756617
Sergipe,"K Atividades financeiras, de seguros e serviços relacionados",0 a 4,418,696,261,254.38,8981.152,2.721292,2715.84969790804
Sergipe,"K Atividades financeiras, de seguros e serviços relacionados",5 a 9,134,890,787,756.8,53612.271,5.460208,5449.28758741259
Sergipe,"K Atividades financeiras, de seguros e serviços relacionados",10 a 19,96,1277,1220,1193.98,91558.272,5.910533,5898.71187122062
Sergipe,"K Atividades financeiras, de seguros e serviços relacionados",20 a 29,33,790,787,795.11,68412.663,6.631861,6618.59684629993
Sergipe,"K Atividades financeiras, de seguros e serviços relacionados",30 a 49,20,717,710,720.36,61368.968,6.56637,6553.23705668533
Sergipe,"K Atividades financeiras, de seguros e serviços relacionados",50 a 99,3,,,,,,
Sergipe,"K Atividades financeiras, de seguros e serviços relacionados",100 a 249,5,724,711,712.72,27492.201,2.973149,2967.20267749985
Sergipe,"K Atividades financeiras, de seguros e serviços relacionados",250 a 499,2,,,,,,
Sergipe,"K Atividades financeiras, de seguros e serviços relacionados",500 ou mais,-,-,-,-,-,-,-
Sergipe,L Atividades imobiliárias,Total,553,2162,1302,1429.58,28448.997,1.533856,1530.78833266791
Sergipe,L Atividades imobiliárias,0 a 4,467,776,140,165.87,2904.788,1.34981,1347.11057315507
Sergipe,L Atividades imobiliárias,5 a 9,54,343,200,199.38,3125.892,1.208422,1206.0047686289
Sergipe,L Atividades imobiliárias,10 a 19,22,273,201,196.58,4516.489,1.770874,1767.33254028503
